created,modified,id,signalman_id,status,longitude,latitude,altitude
14:45.8,14:45.8,28705,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.79020366,32.09732817,6.563076019
14:53.0,14:53.0,28706,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
14:54.3,14:54.3,28707,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
14:57.2,14:57.2,28708,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7901581,32.0975133,22.70906421
15:01.6,15:01.6,28709,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78970711,32.09726865,6.38967514
15:02.9,15:02.9,28710,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
15:05.0,15:05.0,28711,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
15:12.3,15:12.3,28712,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7895081,32.0973911,23.32080002
15:12.9,15:12.9,28713,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
15:14.3,15:14.3,28714,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
15:16.5,15:16.5,28715,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78920059,32.09721836,7.023769379
15:23.0,15:23.0,28716,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
15:24.4,15:24.4,28717,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
15:27.2,15:27.2,28718,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7890518,32.0972569,22.65593117
15:32.4,15:32.4,28719,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78873548,32.09718722,6.616603851
15:32.9,15:32.9,28720,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
15:34.3,15:34.3,28721,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
15:42.3,15:42.3,28722,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7885719,32.0970489,30.15580306
15:42.8,15:42.8,28723,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
15:44.4,15:44.4,28724,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
15:47.1,15:47.1,28725,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78826894,32.0971192,5.647792816
15:53.0,15:53.0,28726,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
15:54.4,15:54.4,28727,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
15:57.2,15:57.2,28728,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7885328,32.0971092,34.03762036
16:03.0,16:03.0,28729,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
16:03.0,16:03.0,28730,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78778648,32.09702122,5.509731293
16:04.3,16:04.3,28731,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
16:12.2,16:12.2,28732,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7878788,32.0970039,25.98263802
16:13.0,16:13.0,28733,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
16:14.4,16:14.4,28734,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
16:17.8,16:17.8,28735,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78728139,32.09695324,5.668727875
16:22.9,16:22.9,28736,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
16:24.3,16:24.3,28737,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
16:27.2,16:27.2,28738,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7874417,32.0969489,29.18539305
16:33.8,16:33.8,28739,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78683346,32.09690547,6.108974457
16:34.3,16:34.3,28740,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
16:35.0,16:35.0,28741,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
16:42.1,16:42.1,28742,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7866857,32.0967666,18.20791507
16:43.0,16:43.0,28743,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
16:44.3,16:44.3,28744,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
16:48.8,16:48.8,28745,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78632619,32.09682554,6.983669281
16:53.0,16:53.0,28746,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
16:54.3,16:54.3,28747,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
16:57.2,16:57.2,28748,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7864485,32.0969179,22.0187622
17:03.0,17:03.0,28749,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
17:04.1,17:04.1,28750,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.7858387,32.09681285,7.361049652
17:04.3,17:04.3,28751,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
17:12.3,17:12.3,28752,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7859033,32.096656,27.31420868
17:13.0,17:13.0,28753,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
17:14.4,17:14.4,28754,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
17:19.5,17:19.5,28755,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78537534,32.09690878,7.03219223
17:23.0,17:23.0,28756,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
17:24.4,17:24.4,28757,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
17:27.2,17:27.2,28758,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7855463,32.096701,26.12900588
17:33.0,17:33.0,28759,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
17:34.3,17:34.3,28760,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
17:34.7,17:34.7,28761,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78490193,32.09692081,7.863674164
17:42.3,17:42.3,28762,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7850252,32.0968586,31.28559324
17:42.9,17:42.9,28763,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
17:44.3,17:44.3,28764,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
17:50.1,17:50.1,28765,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78442802,32.096889,7.800930023
17:52.9,17:52.9,28766,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
17:54.4,17:54.4,28767,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
17:57.2,17:57.2,28768,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7845489,32.0968385,27.03839704
18:03.0,18:03.0,28769,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
18:04.4,18:04.4,28770,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
18:05.5,18:05.5,28771,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78396676,32.09684315,7.266506195
18:12.3,18:12.3,28772,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7841345,32.0968503,35.34471536
18:13.0,18:13.0,28773,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
18:14.4,18:14.4,28774,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
18:20.8,18:20.8,28775,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78390926,32.09699721,7.259059906
18:23.0,18:23.0,28776,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
18:24.4,18:24.4,28777,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
18:27.2,18:27.2,28778,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7839967,32.096907,31.80662363
18:33.1,18:33.1,28779,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
18:34.3,18:34.3,28780,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
18:36.3,18:36.3,28781,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78383173,32.09717918,7.474697113
18:42.2,18:42.2,28782,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7838366,32.0971507,33.02373715
18:43.0,18:43.0,28783,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
18:44.3,18:44.3,28784,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
18:51.5,18:51.5,28785,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78390331,32.09704653,7.228664398
18:52.9,18:52.9,28786,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
18:54.4,18:54.4,28787,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
18:57.2,18:57.2,28788,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7838778,32.0971502,20.86699688
19:03.0,19:03.0,28789,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
19:04.4,19:04.4,28790,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
19:07.5,19:07.5,28791,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78397297,32.09703903,6.46187973
19:12.2,19:12.2,28792,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7838197,32.0970775,13.78391596
19:12.9,19:12.9,28793,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
19:14.4,19:14.4,28794,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
19:22.3,19:22.3,28795,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78385822,32.09714347,7.169582367
19:22.9,19:22.9,28796,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
19:24.4,19:24.4,28797,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
19:27.2,19:27.2,28798,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7838825,32.0971786,24.63402547
19:33.0,19:33.0,28799,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
19:34.4,19:34.4,28800,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
19:38.1,19:38.1,28801,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78378848,32.09715261,5.605434418
19:42.2,19:42.2,28802,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7837712,32.0969608,22.83399481
19:43.0,19:43.0,28803,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
19:44.3,19:44.3,28804,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
19:53.0,19:53.0,28805,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78381279,32.09671402,5.216518402
19:53.4,19:53.4,28806,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
19:54.3,19:54.3,28807,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
19:57.2,19:57.2,28808,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7838006,32.096744,26.87173122
20:03.1,20:03.1,28809,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
20:04.3,20:04.3,28810,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
20:08.9,20:08.9,28811,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78380977,32.09635775,5.484584808
20:12.3,20:12.3,28812,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7838553,32.0962577,32.28632056
20:13.0,20:13.0,28813,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
20:14.3,20:14.3,28814,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
20:22.9,20:22.9,28815,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
20:23.5,20:23.5,28816,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78382871,32.09594184,5.832424164
20:24.3,20:24.3,28817,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
20:27.3,20:27.3,28818,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7838699,32.0958856,31.9283843
20:33.0,20:33.0,28819,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
20:34.3,20:34.3,28820,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
20:38.8,20:38.8,28821,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78382888,32.09552157,5.986293793
20:42.1,20:42.1,28822,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7837896,32.0957184,30.76694127
20:42.9,20:42.9,28823,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
20:44.4,20:44.4,28824,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
20:53.0,20:53.0,28825,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
20:54.1,20:54.1,28826,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78379351,32.095085,6.327968597
20:54.2,20:54.2,28827,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
20:57.1,20:57.1,28828,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7838477,32.0950769,32.77711071
21:03.0,21:03.0,28829,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
21:04.4,21:04.4,28830,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
21:10.0,21:10.0,28831,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.7836211,32.0945939,5.980007172
21:12.1,21:12.1,28832,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7838585,32.0946251,29.23211814
21:12.9,21:12.9,28833,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
21:14.4,21:14.4,28834,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
21:23.0,21:23.0,28835,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
21:24.4,21:24.4,28836,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
21:25.0,21:25.0,28837,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78354532,32.09409028,5.282497406
21:27.2,21:27.2,28838,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7836177,32.0942332,38.51319429
21:33.0,21:33.0,28839,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
21:34.2,21:34.2,28840,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
21:41.1,21:41.1,28841,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78339747,32.09361578,5.686061859
21:42.1,21:42.1,28842,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.783445,32.0936775,34.57869871
21:43.0,21:43.0,28843,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
21:44.4,21:44.4,28844,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
21:52.9,21:52.9,28845,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
21:54.3,21:54.3,28846,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
21:55.9,21:55.9,28847,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78329663,32.09305813,6.146633148
21:57.1,21:57.1,28848,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.783401,32.0932119,44.95576724
22:03.1,22:03.1,28849,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
22:04.3,22:04.3,28850,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
22:11.0,22:11.0,28851,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78323787,32.09262789,7.451869965
22:12.1,22:12.1,28852,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7831954,32.0929321,38.75838585
22:12.9,22:12.9,28853,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
22:14.3,22:14.3,28854,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
22:22.9,22:22.9,28855,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
22:24.3,22:24.3,28856,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
22:26.3,22:26.3,28857,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78313746,32.09219421,7.952907562
22:27.2,22:27.2,28858,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7831665,32.092728,39.24949176
22:33.0,22:33.0,28859,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
22:34.4,22:34.4,28860,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
22:41.6,22:41.6,28861,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78308348,32.09181484,9.06332016
22:42.1,22:42.1,28862,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7832762,32.0922177,50.10109523
22:42.9,22:42.9,28863,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
22:44.3,22:44.3,28864,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
22:53.1,22:53.1,28865,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
22:54.3,22:54.3,28866,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
22:56.8,22:56.8,28867,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78303621,32.09140627,10.48965073
22:57.1,22:57.1,28868,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7830477,32.0916109,32.38877761
23:03.1,23:03.1,28869,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
23:04.4,23:04.4,28870,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
23:12.1,23:12.1,28871,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.783015,32.0915813,42.49306019
23:12.3,23:12.3,28872,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78303922,32.09106835,10.7218895
23:12.9,23:12.9,28873,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
23:14.3,23:14.3,28874,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
23:23.0,23:23.0,28875,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
23:24.3,23:24.3,28876,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
23:27.1,23:27.1,28877,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7830405,32.0912482,41.26382213
23:27.5,23:27.5,28878,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.7832196,32.09102355,10.81167221
23:33.0,23:33.0,28879,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
23:34.4,23:34.4,28880,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
23:42.1,23:42.1,28881,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7833854,32.0910816,43.89267201
23:42.6,23:42.6,28882,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.7835035,32.09099463,9.602993011
23:42.8,23:42.8,28883,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
23:44.2,23:44.2,28884,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
23:53.0,23:53.0,28885,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
23:54.9,23:54.9,28886,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
23:57.1,23:57.1,28887,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7837038,32.090965,30.66694205
23:57.8,23:57.8,28888,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78374984,32.09098168,9.919948578
24:03.0,24:03.0,28889,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
24:04.3,24:04.3,28890,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
24:12.1,24:12.1,28891,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7837764,32.0909769,35.88425854
24:13.3,24:13.3,28892,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78400088,32.0909368,10.26070786
24:13.3,24:13.3,28893,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
24:14.3,24:14.3,28894,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
24:22.8,24:22.8,28895,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
24:24.4,24:24.4,28896,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
24:27.2,24:27.2,28897,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7839526,32.0909769,37.88653728
24:28.4,24:28.4,28898,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78425854,32.09096773,10.495327
24:32.9,24:32.9,28899,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
24:34.3,24:34.3,28900,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
24:42.2,24:42.2,28901,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7843644,32.09091,32.56249767
24:43.0,24:43.0,28902,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
24:43.8,24:43.8,28903,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78445895,32.09095708,11.11263657
24:44.3,24:44.3,28904,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
24:53.0,24:53.0,28905,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
24:54.4,24:54.4,28906,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
24:57.2,24:57.2,28907,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7846063,32.0909463,26.38758282
24:59.2,24:59.2,28908,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78465886,32.09096731,11.48488998
25:03.0,25:03.0,28909,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
25:04.3,25:04.3,28910,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
25:12.2,25:12.2,28911,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7848257,32.0909413,37.97601176
25:13.0,25:13.0,28912,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
25:14.7,25:14.7,28913,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
25:14.7,25:14.7,28914,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78490336,32.09097669,11.66012192
25:22.9,25:22.9,28915,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
25:24.4,25:24.4,28916,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
25:27.3,25:27.3,28917,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7851066,32.0909493,37.97541313
25:29.9,25:29.9,28918,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78513076,32.09107594,11.36483383
